Texture shape,Texture diameter,Texture length,Texture depth,Texture pitch,Roughness factor,Contact angle
Groove,87.18,97.67087952593778,10.83314291986573,100.69452817665463,1.0352447867806747,36.8390043585777
Micro grid,141.9098791603136,204.8561894193245,30.0,100.0,1.0206990187240559,30.057670463378862
Micro grid,87.74230224147918,92.47591874545068,10.0,104.81685887382432,1.0252078124199921,42.83674943147975
Micro grid,140.0968942881801,157.31233564578633,30.0,104.32032932103904,1.1004009821688554,46.646505189795484
Micro grid,88.46967468117727,194.1325673175564,10.0,202.00236169136633,1.0165136574356255,36.40361201398375
Groove,142.50919391565608,109.07069850287371,29.123216039566206,288.3181877643758,1.034886851816176,47.06998847475518
Micro grid,142.83,120.32009948962207,30.0,287.83986103877294,1.0289486011894797,42.58038277243165
Micro grid,142.83,91.36376517617039,29.500758825877927,106.87304874380982,1.1642397709465113,41.7301044762845
Parallel Dimple,120.00555413971331,410.7790948388229,20.26565985715569,204.19291021081455,1.050082809666692,36.833021936668686
Groove,141.70586318632692,145.85692999951658,29.7632015847524,105.81328241017616,1.098979681701045,45.12291351181941
Groove,123.75363066630102,119.62305485162327,21.023356999716576,100.0,1.1008554946604863,48.273836047549885
Groove,142.83,134.7598466099733,30.0,291.4097926246499,1.0214959881228876,46.24048268234006
Staggered dimple,142.38400048723207,150.20313701801078,30.0,300.0,1.035395090631953,42.2467093462577
Micro grid,142.83,162.02159980081998,29.939861094633315,291.46250281078693,1.0205208670352524,43.55059560708822
Groove,88.8037316488345,99.81200073085877,10.0,300.0,1.005,51.424850390374225
Staggered dimple,87.18,191.81624548441303,10.755528046316643,100.0,1.0154811054293498,33.4360827329656
Groove,142.83,190.92250877461908,28.905893871060993,207.04947898646887,1.0762310957456458,40.22488209231273
Groove,120.3522755759918,600.0,21.497523374060307,300.0,1.0377137326612162,43.17547165081082
Groove,142.83,124.05804031222712,30.0,109.92951367155965,1.164972169983732,42.40839061246288
Groove,121.49520618874864,400.57672589675695,20.02523962443594,196.0042845948173,1.050028734927021,37.99867462480826
Staggered dimple,120.55508386067802,116.93393923898739,20.02956345593886,100.0,1.171,40.766557744539966
Staggered dimple,89.48315310573327,102.03706035701131,10.0,210.68523750012662,1.0148480797241013,45.87622569885693
Staggered dimple,120.63991558345468,200.67823909901236,21.054486722334563,213.65856100820324,1.039792669345908,36.755740541165316
Groove,87.63775143005482,87.18,10.0,202.72121672943823,1.006315077557173,47.59635808997476
Groove,140.76960262870224,147.6947853905234,30.0,300.0,1.0338838582380239,45.673199439793315
Micro grid,142.83,131.18424081719706,28.809682381183542,202.62859125785332,1.0733255894687588,44.947116909132056
Staggered dimple,87.18,223.16620321530908,10.4750501923994,112.66568093757424,1.0216915265663524,32.53022400441398
Staggered dimple,87.18,87.18,10.0,206.4018125947269,1.0105259849218553,46.53708227725296
Groove,140.47242703943664,143.34327477530516,28.868198242967654,199.705624729785,1.0769621346777212,44.746560486633264
Staggered dimple,87.18,90.81145216144499,10.0,189.5654912884892,1.0107073616181395,47.05269306555047
Micro grid,87.47441477220198,393.45462835394346,10.0,215.1796050424911,1.0240330851362234,39.21849678902692
Parallel Dimple,119.99779920777723,192.86578334825273,21.0918495076131,100.0,1.0265289152906318,32.426512957724185
Staggered dimple,142.83,189.73134194123963,30.0,203.90388626188758,1.0769618053143322,39.82844007358654
Micro grid,87.18,218.83719782105473,10.0,100.0,1.0254805026244922,34.144881169860675
Micro grid,87.31813425738801,87.18,10.0,100.0,1.0278214830392594,38.185292308206755
Staggered dimple,119.85635533000998,117.64651324036292,18.915319273633518,107.09579907758832,1.0945873050416386,39.89960100848607
Micro grid,142.40049647690094,594.2090232814481,30.0,300.0,1.0701133706471058,41.67595087320452
Groove,87.18,225.53076677810844,10.0,203.1923730613783,1.0155958796032472,34.75751361920979
Staggered dimple,142.83,136.7357784926486,30.0,188.95988716899097,1.0801003696910485,42.15793605293649
Groove,87.18,588.8593804072513,11.367751487211377,300.0,1.0250840435642763,44.858505657870886
Groove,88.97786960263032,95.09095869850177,10.929042287081238,200.65215259923264,1.0092826580801972,46.98857465481356
Micro grid,127.94290070376132,289.42317144814103,18.776580124184235,300.0,1.0271968671080822,43.14929474436886
Groove,120.49755876165199,124.87136837750123,19.817646912613345,300.0,1.0192612911215209,46.39581088704501
Micro grid,87.18,116.97263358994326,11.409436159558572,186.52566122548257,1.0113295588344395,47.3245386990606
Groove,87.18,87.18,11.506011316710442,294.8916684336699,1.005,44.355961735080314
Staggered dimple,122.44745286186458,122.49802674626795,21.217943973328808,195.46964998032539,1.0208610212142861,46.85981538150188
Micro grid,88.84856586633404,598.5635642797395,10.824214571532904,299.82893611125655,1.0205024946671954,45.17445328793162
Micro grid,89.90694201195787,301.79679689938956,11.158829537055864,300.0,1.0065682669036058,41.42901274923934
Micro grid,142.13130980591916,195.44876051447184,30.0,100.0,1.0191619617398164,30.0
Staggered dimple,142.83,152.92253540488707,30.0,115.4252516136806,1.1447662852821237,37.29974905906431
Groove,120.26517838921865,101.86355457947468,19.463044302066052,106.88598266551388,1.0856208201499353,40.22851588100591
Staggered dimple,142.83,182.20268544960854,28.752499470830863,207.3795866856204,1.0845319030489728,39.6011981957175
Micro grid,140.10265994156074,153.5534212674254,30.0,100.0,1.1457436858571342,37.09948511375138
Staggered dimple,89.37187843790676,94.97653479506886,10.207501279254569,195.33427119515983,1.005,47.01994924599249
Staggered dimple,142.83,208.5281262334263,29.71695498547948,187.88645713497328,1.0828580141382163,39.30482184350207
Staggered dimple,142.39176207465292,87.18,28.789326077049033,100.0,1.1625694973408804,42.52393640980807
Staggered dimple,124.94583305512455,147.52485086054173,19.558009241798807,200.39569491451257,1.0288004653950966,47.21208973238277
Staggered dimple,142.83,151.73887957453994,29.585835913391193,108.34926444203413,1.1423708371428052,37.695875374841044
Micro grid,121.82218855434466,227.6332701838687,19.93670275326259,103.74333450206996,1.0306696121273888,31.716567145545334
Groove,142.83,131.4843637969195,30.0,300.0,1.028440725459205,43.59929968254911
Staggered dimple,141.31805813080913,324.5296371668083,30.0,300.0,1.053096143261565,44.36520397669923
Staggered dimple,142.83,152.1772712337275,30.0,300.0,1.0298355923704516,47.125564437206506
Groove,89.71994067985825,97.7884744287746,10.0,182.64811547245066,1.0065185428650945,47.30397023143261
Groove,87.18,90.32498749385016,10.0,100.0,1.0333366324122126,48.83729758237987
Micro grid,92.26018470374628,102.01814391074066,10.015865852918456,296.7112207782685,1.005,51.3805319371249
Parallel Dimple,137.42116740369275,138.48911783731876,29.529216945374923,300.0,1.0239213935192895,43.11978848455963
Parallel Dimple,118.62713574869097,282.796051441485,19.69021960667201,290.25364902799816,1.0262177626885969,44.01852345290411
Staggered dimple,120.49748622601514,403.84527144367024,18.736294702575453,198.84374396964995,1.047966640897821,37.7420356005806
Groove,88.06148588187517,87.18,10.0,101.69468642651434,1.0288611912302996,37.31616415121158
Parallel Dimple,117.46966238091167,87.18,18.247592509845155,296.5078975295557,1.03072615555309,45.7263534178477
Parallel Dimple,141.12483484731797,117.16642178540457,30.0,100.0,1.0973622775137524,46.30048654960655
Parallel Dimple,126.61528700136328,279.1438427340174,21.481738990453046,300.0,1.029619389226691,43.8197081434518
Groove,122.00725217675331,114.80788594460198,19.40046200256839,293.5569588827181,1.0125377073012944,45.944466742347664
Groove,87.18,87.18,10.0,188.9849903684081,1.0136111673605208,46.883980787824015
Parallel Dimple,88.8981861400443,116.75593460233029,10.353355423644059,297.3722559665076,1.005,52.58961244534414
Staggered dimple,87.18,118.62274930277317,11.714009636244038,108.68103773029583,1.0358792053470631,37.372631013099806
Staggered dimple,118.87142627611223,113.18855078520359,20.739542380929226,202.8661918573487,1.0234827421164205,47.386265727655
Groove,141.0263136157942,329.2975555680756,30.0,300.0,1.0546937017064693,44.16072429189268
Parallel Dimple,142.60715210801038,290.24426657370674,28.687025824231835,297.8432878852814,1.0561918821055443,44.75908654984844
Micro grid,118.78478122081194,123.43812201911062,18.857947220229534,197.41852378127965,1.0345544733521645,45.64602627206278
Parallel Dimple,140.75773008119774,162.42855398943004,28.505689407021872,295.0345622488816,1.0378037539072142,47.53180339547131
Groove,117.99238286492992,590.6367889934162,18.32375344687238,295.4912113059362,1.0413223643602736,42.92689144944166
Parallel Dimple,116.55534652355284,127.21338988269403,21.18882689532682,207.46068238254279,1.0296250600394288,47.654012905372
Groove,119.78633766161,128.5038978348493,19.760589316007362,100.0,1.0879797562927134,47.88276079982394
Staggered dimple,87.18,88.39664618679419,10.0,199.48628462583042,1.016564104653964,46.60673252541005
Groove,142.83,191.81674012735752,28.899430016484594,188.26751464471238,1.0788710687833931,39.49993236075338
Groove,89.81972618110139,215.5202303414298,10.283500953626133,100.42294241895613,1.028526484290162,34.417016883690636
Groove,123.49256690401451,88.97001330766525,20.319816032396044,106.93717410695811,1.0901219632016066,41.014218256980016
Staggered dimple,122.3171697463893,301.83227452040603,19.616505601408164,296.7050050640154,1.0362349795586878,43.37913661392096
Micro grid,116.98386603918419,115.56358518885773,18.88865097977977,300.0,1.0219467978706618,58.17655123611706
Staggered dimple,142.58777220532198,118.32708218216013,29.351560436929745,198.00773885689722,1.073821976679043,43.05829929463247
Groove,140.869763249468,198.1901082924109,30.0,111.92897646443744,1.0255927054252947,30.93294160519018
Staggered dimple,88.65415677547543,91.62178899965213,10.908235723433052,286.0977163754945,1.005,45.648506005705954
Micro grid,87.18,88.69486842181446,10.0,101.43550216545376,1.0286861482258363,50.56586951044793
Micro grid,117.02992498043217,195.85929552237985,20.937541084463067,191.59926134075624,1.0450861725188905,37.38473501363734
Groove,87.18,394.6701914475941,10.0,194.95755032035404,1.0176902425708472,40.02197291947695
Parallel Dimple,121.2642731253444,391.45923024535864,20.25219813763448,201.8587534108241,1.0562893084736178,37.30352107458113
Micro grid,140.51943624100136,152.4689630858589,30.0,100.68028757333065,1.0942992734017858,45.5206472012497
Groove,120.83908912089748,131.33130904777676,20.22327657767308,100.0,1.0898491103125145,47.663400854214544
Parallel Dimple,87.47431079230736,87.18,10.347354173986007,296.8073622971557,1.005212100515551,45.670136104203415
Groove,141.22760799925237,305.8035237192733,30.0,293.5326968202856,1.0559565027763274,44.721222822567
Groove,118.30697066653762,128.8013278613421,20.771706824386133,203.0650011567338,1.0301351805106804,45.12055331755803
Groove,87.18,122.88229903741633,10.0,298.1600922223449,1.0080059592211499,45.794284237666986
Staggered dimple,141.9503103477322,600.0,29.987820749939765,296.5697997039725,1.0653375370505405,41.70138084079887
Staggered dimple,142.73026963846465,97.60299818459004,29.40313183431143,108.12894489079518,1.155649425007362,43.29548228244969
Groove,87.18,87.18,10.92051151936653,100.0,1.0305504020912866,43.813638101942914
Groove,140.82998386109566,138.07975736974527,29.324481699669356,105.09841654593833,1.1410474021279176,38.10859936859527
Groove,88.65733775880365,87.18,10.0,298.6053454593893,1.0077180010261637,51.72736438559676
Parallel Dimple,115.64957811455928,403.65802334144047,19.70380501821374,195.0274341014439,1.0444168873246304,37.23081155432225
Parallel Dimple,142.83,600.0,30.0,300.0,1.0667853552569393,41.185740642595086
Micro grid,87.93960172822084,584.9555042750997,10.195076756648797,267.2429360738634,1.0225515521095563,44.76784736809066
Parallel Dimple,91.0449993733905,218.3355741975268,10.090584575861874,191.51147643973667,1.016296673336491,35.32596886360669
Groove,120.18827880593803,122.12928471008696,20.191482964616796,106.63532482631928,1.080742217981702,40.3999301096295
Staggered dimple,119.2192437394263,94.82379133842521,19.847596999669907,210.67099184334762,1.0255551471955262,45.74401080966866
Groove,118.24190075037262,220.9074407845402,21.63565426882661,203.58912813289376,1.0449209962733126,36.937838783141274
Micro grid,88.17919079298821,191.3698228197341,10.0,100.0,1.0217207498737981,33.13571045975174
Micro grid,88.03480514772275,199.80604156140157,10.0,100.0,1.0228228832659279,33.29716843774983
Groove,92.54856834904628,87.18,10.0,186.9179712152216,1.0093675902327897,45.41367903298983
Micro grid,119.85161424788886,129.16915782298318,20.823196445634785,199.38438808895413,1.0268924451207024,46.07442150922567
Groove,141.3855085732216,422.26516340538785,29.457627151208968,182.6348455261612,1.0863181441750545,36.80380863485118
Micro grid,88.13741909726808,368.6143453818271,10.418159071061396,197.64890839153384,1.0159598998367385,39.54522262408671
Parallel Dimple,142.83,167.23609002720463,29.88100925901096,296.0463662920091,1.0301600264601911,46.10412617952581
Parallel Dimple,142.83,153.933137701514,29.988046801476067,299.369432667397,1.0406325155285043,42.64385920138654
Parallel Dimple,116.26288567518107,135.17246222279698,20.858805712795068,300.0,1.0240225182508338,46.15026878320242
Groove,120.46823193724806,593.7348849102533,20.10625476560261,295.8100867875064,1.0429961728291963,43.50579198607999
Groove,89.02256098544446,192.40149773196055,10.396868732286483,100.0,1.0300649691932326,33.27201725301702
Micro grid,118.6268802399059,293.0729123933918,19.52652081387745,300.0,1.0237752381781433,42.888684833629604
Micro grid,118.02010702630545,87.18,20.822072056261227,199.86594663607286,1.0312402318602178,45.258171441192076
Parallel Dimple,90.89941585614616,216.51172270256492,11.065595214085128,202.5713265306896,1.00991186272184,35.56200922990934
Micro grid,116.41578763576413,89.98270083879265,21.25393310705409,300.0,1.0176744033791183,58.83585026340604
Micro grid,141.11967293853164,197.32020956054967,30.0,100.0,1.01939429727126,30.0
Groove,142.06227856129092,314.514352304717,29.127398964680708,300.0,1.0508438440527603,44.65280867982991
Micro grid,141.81875366470751,138.0065463314234,29.729899657385364,108.50863214676292,1.0993495890135951,46.55307783514109
Groove,142.83,148.0448132609405,28.938887446375777,292.4106209077191,1.0333000316466439,42.45535864986282
Staggered dimple,117.60052701862392,119.86669780740286,20.023638314534114,203.14919171461395,1.0257474115727838,47.95963631764929
Micro grid,122.06569085758987,600.0,19.121963279018047,300.0,1.0404850571980477,43.530871788256036
Micro grid,120.05141463803209,116.71225925149466,19.21644590630711,202.42322388977107,1.0324484694199654,48.2421291063412
Groove,88.62475856523217,87.18,10.3739797051308,294.1780176947322,1.0084193183754326,51.76892084677439
Staggered dimple,119.81795217050994,129.26795862411902,20.91349148102481,120.33044798636672,1.0845746354515213,47.281698139117424
Groove,123.94862718382134,184.97492658966206,21.514009642299623,185.7503181526075,1.045375221263841,38.079325830355806
Parallel Dimple,121.52057432879032,119.35683160587794,20.384040251687317,300.0,1.0141827052908698,45.870716096727264
Groove,87.18,176.9432729558032,10.478160689047096,202.32241340750727,1.0158519751158042,35.40230623397555
Groove,87.18,87.18,10.23920246832011,110.36937501910262,1.0317087090928692,42.77958274240128
Groove,87.18,322.6642830294762,10.178635087783041,300.0,1.0053058575895113,41.527051132958434
Parallel Dimple,120.91251725182569,100.21261524859352,19.587531600745148,192.97156024097208,1.025466099896276,47.67828015231235
Groove,87.60655093801088,118.78486934417779,10.0,104.81053286801365,1.0282605116488686,36.945139552819406
Parallel Dimple,121.32612526214317,146.12439478140584,20.34177501942985,100.97722545187656,1.171,40.47594799010542
Staggered dimple,142.83,134.31827981722017,30.0,192.78845306291544,1.0774574368472891,44.50888258541675
Groove,87.18,94.03938077056716,10.0,185.87219494246,1.0071621614320905,47.510869076959494
Groove,87.18,87.18,10.80207366143857,207.95553153665938,1.0163505224258083,46.563290394854334
Parallel Dimple,87.18,87.18,10.837150848366546,196.7019879361763,1.0074365174722306,46.51747273690182
Groove,120.52379735993222,114.31595442184154,20.594937773219197,208.4836233875339,1.0312800596770844,45.78957595556771
Parallel Dimple,87.99107531202822,118.57814246581779,10.0,289.13523316404434,1.0056181660248,51.27324267074257
Micro grid,119.78311181963159,128.66783509441143,19.125970529449226,105.3014032376515,1.0951863573315102,47.017133969319936
Micro grid,140.518658607304,289.55098661554155,30.0,300.0,1.0532775126327374,44.380253766851254
Groove,121.00187813413649,105.36756774206188,18.599235016277806,100.0,1.0848881493793352,47.962231632552005
Groove,90.85528874925149,201.8060250554676,10.0,102.65841412142832,1.0141387199923342,33.017564976713075
Parallel Dimple,142.83,409.555224145371,30.0,204.1700711790983,1.072035309407271,36.40672108512614
Staggered dimple,120.91749064684835,132.86771483916743,20.38035865480556,100.0,1.171,42.286555627825976
Groove,118.04889357589822,133.0967154991471,21.045218678086812,210.5656322100024,1.0307208222877873,47.19009024039596
Groove,120.63572569354758,87.18,18.466892759815966,103.10333607676185,1.0853768888621105,39.67940450936195
Groove,122.77731177290057,119.56803986853494,21.100899024110113,114.61184738661103,1.084466281270498,48.2908988193935
Staggered dimple,141.90370974290985,124.21492701159409,29.775482163832514,203.53598201745376,1.0748384825862212,43.74866370112556
Parallel Dimple,123.28006338112895,199.91132015905558,20.63760308723484,100.0,1.0235743100315995,33.23671681107216
Staggered dimple,142.83,125.2213224400974,29.179058426037205,108.51181933358946,1.134472887295259,36.867742438629286
Parallel Dimple,120.6777809489462,115.22740786416897,20.827082194732142,195.73448972325352,1.0282767667941055,44.88976808385292
Parallel Dimple,87.18,87.18,10.0,205.44165001779243,1.0094160855311947,47.42296667700236
Parallel Dimple,89.6497336994751,87.18,11.545643219641889,100.0,1.0316881915649658,49.99874228756465
Staggered dimple,87.87829936769675,113.61162945013004,10.83127143488598,300.0,1.0076605827432705,44.79650859664184
Groove,89.65891525952907,87.18,11.100401518150758,100.0,1.0260787874757926,43.2173852560673
Staggered dimple,119.43404749850902,144.16484493804379,20.612519155100827,100.0,1.1617362576979327,41.28632883080063
Parallel Dimple,87.18,111.66982822430026,10.0,193.29925274463358,1.0062244160331055,47.52080142894698
Staggered dimple,118.76476260480464,155.69604964390123,19.40360964560184,291.3534267014947,1.0172370832574942,58.9
Groove,142.83,187.62129464627958,30.0,100.0,1.0162392765631196,30.165934705502366
Staggered dimple,89.20422911734487,92.84806951754989,10.032955052086564,105.61660649254748,1.0283450727832848,37.36347477064863
Staggered dimple,142.83,398.13748742502037,29.862604148553743,194.91475606152412,1.0680307844833477,37.34877537558374
Micro grid,87.18,92.85419281816883,10.280634120587841,100.0,1.0261973902623232,43.089734743251086
Groove,87.18,193.29581915910904,10.0,100.0,1.022680506482805,33.71804110522233
Micro grid,87.18,194.59862813314157,10.0,197.4224683349455,1.0096145183115925,35.96050229977762
Groove,142.056900265944,402.9397976513303,29.108135070540563,215.1021280795102,1.0692668290827958,35.931132688186175
Parallel Dimple,120.420994048844,137.42239496544113,20.720360998180862,208.41551834119485,1.0374694450073858,48.178690352901356
Micro grid,120.69742303158144,117.7670926577553,21.559609495310337,299.29932222225716,1.0149779529731495,45.648871420270275
Parallel Dimple,89.8231018266806,87.18,11.680711317713097,107.83483991462921,1.0265775902031407,50.42693369821236
Micro grid,117.31013841636901,598.6076308576759,20.039072282434585,293.0347696688495,1.0404834972215105,43.402300839969136
Micro grid,87.18,91.44343348602978,10.927658105828364,206.34587337864258,1.0052916633669158,47.65477402844285
Groove,117.00859718047629,215.09505538143873,19.22892053423353,202.948682595174,1.0425026776774171,36.79517598210048
Micro grid,141.15026362428225,600.0,30.0,285.04057030322,1.0661159572711363,42.43580775653046
Groove,117.99281704069519,103.58497349221297,19.65741972667903,300.0,1.0164669598797489,58.39387522509394
Parallel Dimple,140.32648820245123,159.23801234486658,29.517367653912128,300.0,1.0330649087322354,43.326949118323185
Micro grid,87.18,87.18,10.0,198.17077290184557,1.0111429605067566,46.81682381360884
Groove,90.30142527489656,177.71897091114062,11.381329074566704,100.0,1.023743981214619,32.49492658519063
Staggered dimple,142.60779028172243,600.0,30.0,299.1647801824714,1.0764409729374522,41.2157632152149
Micro grid,142.83,148.94410892328943,30.0,297.24141230223677,1.0283136593376567,46.846996135283995
Groove,90.41989570478167,312.09019748289154,10.0,296.6175582483645,1.0117376562128215,41.93854320644466
Micro grid,114.14431333654292,195.12246999327132,19.220431474398097,100.0,1.0290266384142885,32.126667318138736
Groove,119.54503486427726,600.0,20.498244957808666,299.2527548607221,1.0399979841242257,43.30073986991004
Parallel Dimple,116.9224010363108,97.6417026738647,18.34932861601696,191.0790715975233,1.02971190111481,45.89380867834927
Micro grid,117.70053945086359,195.1869448353848,18.68110957042619,196.76514517734807,1.0416754202933904,37.08191581890351
Groove,139.09218679009285,148.3756367686267,30.0,209.26418363490836,1.0734273636374443,45.73070650846083
Parallel Dimple,142.83,149.5196065032615,30.0,287.17620555418034,1.0305308378771585,43.064887834004715
Groove,141.45742446966605,600.0,30.0,300.0,1.0696685689057477,41.10603846730447
Micro grid,90.18642535742325,397.0110841380287,10.0,217.6643434631144,1.0247980549443576,38.84225582618998
Groove,87.97490294059608,192.32034676548508,10.667434900541206,212.24229985235877,1.0231756599538648,35.72232565030473
Micro grid,121.51515039666938,114.8915669941461,18.345234217503357,100.82958985506603,1.1644516668154934,40.31927846852234
Staggered dimple,141.25472358880438,143.63828023628906,29.0247606546555,300.0,1.0328168266042952,48.215638380519245
Micro grid,140.78585608857284,229.40803176747977,30.0,205.96399071011265,1.071468383848155,38.68452748044762
Groove,87.93527194820803,112.09963683643277,10.0,100.0,1.0264442534068252,37.54182545920008
Micro grid,87.18,206.09751907450212,10.707800261394192,102.69275478913943,1.0233073183349295,32.848788522031704
Micro grid,87.44709363590646,204.52036263398114,10.872130908552492,100.0,1.0286601325315152,33.65225506296539
Staggered dimple,117.4257366814533,92.11389617383374,20.118897010634125,214.22569844178378,1.0322893905235144,45.22173570100903
Groove,119.03287944430443,121.75416001958943,21.415191509973816,113.79408219097253,1.0837059377080627,39.58968954760747
Groove,117.4752928244099,584.079522462327,21.057233273171494,295.15226591625526,1.0404090521404894,43.80743424225656
Staggered dimple,142.83,198.69457523929444,29.494980284363454,100.0,1.0251238292006317,30.0
Micro grid,119.62607891444046,380.36110912615374,20.50648833114497,201.58145963827334,1.047664205969709,36.90511133156983
Parallel Dimple,87.20248293680015,600.0,10.982531067518861,300.0,1.0193175577562976,45.422887500628114
Staggered dimple,88.99606293883699,289.02806545626595,10.0,300.0,1.0123992888177984,41.09626442752235
Micro grid,118.7861493195588,285.48528853720086,20.139526360817115,300.0,1.0307756818159044,42.672976715178
Parallel Dimple,121.26759724451637,123.22217919953778,20.4070942724083,102.16960981611433,1.171,40.588588579561296
Staggered dimple,89.42730743919746,90.26322606238655,10.515320613402874,199.17904457678267,1.0059581342866863,46.695744121598565
Parallel Dimple,116.58383788836457,112.35109015366609,19.816106029648576,300.0,1.0265205461628402,45.31199944059635
Parallel Dimple,139.88434281729639,148.4579771843753,29.873365766942154,100.0,1.143501624911379,36.982814645712935
Groove,139.56705620599288,131.6383237529477,30.0,100.0,1.154506948160204,42.85125081059519
Micro grid,117.12972740916504,200.94233338557115,20.70350329490259,100.0,1.0256046365614802,32.47944639366317
Groove,136.8939406141247,166.99244022882405,29.458568786478985,113.67437606977339,1.1431088284122801,37.364323266068816
Groove,120.4422288503096,156.1977738580443,20.486435488758218,100.0,1.162894942534029,40.507664836978456
Parallel Dimple,142.83,399.27388969390944,29.0127861095645,213.46973247237,1.0809651259034383,36.794239823818856
Groove,87.18,110.89993165158018,10.0,200.5411986409176,1.0118945956970344,47.750674435390785
Staggered dimple,121.64814355536872,87.18,19.48261536548766,100.0,1.0888192071408915,38.59493018405573
Groove,87.18,378.93499398246416,11.094785307290223,201.30549710513154,1.0233483831540027,39.00466106795214
Micro grid,87.18,88.36536725711855,10.174914515800438,215.0728831180787,1.0093478272531677,46.18270742568122
Parallel Dimple,116.97227843310678,114.98547156317903,18.85351419573831,100.0,1.0849853187685496,48.12654456239973
Staggered dimple,124.088403097156,428.7904354849425,20.649456227627077,202.03447156888546,1.0508147844954678,36.613527317899525
Parallel Dimple,87.18,90.02812912230453,10.0,104.94412416760834,1.0340153544158037,43.91704423296098
Micro grid,142.83,307.6270727468079,28.231973449146462,300.0,1.05034176611138,44.999333634814036
Micro grid,141.15717693548862,165.01623031871947,30.0,212.02527067803427,1.0752225887537015,45.32917859519768
Micro grid,142.83,600.0,29.37530339985337,300.0,1.0663723942978358,41.99657722156332
Staggered dimple,142.83,224.2824910154726,30.0,100.0,1.0205960955252737,30.0
Parallel Dimple,88.4543751627139,577.501530389837,10.0,300.0,1.0250569402391385,44.49347634463031
Groove,87.56757443032828,403.4760119955293,11.151557862747842,208.04284801955427,1.0262958355732081,39.02440366859485
Parallel Dimple,89.63247799987904,113.18474760476191,10.0,100.48827940309585,1.030409652786577,38.151458516922254
Staggered dimple,140.89625005869857,207.86944807424692,28.79456042580473,198.86508011160356,1.0898699822537654,39.5763468623823
Staggered dimple,142.83,191.3387787140956,30.0,209.76964252479303,1.082170225243366,39.868808965365204
Parallel Dimple,140.71028260367004,179.2394319607879,29.739738881183484,201.2938444845767,1.0821555343936986,39.84427669577081
Parallel Dimple,142.83,142.63708947838145,29.108043032627855,100.0,1.1361335365235032,37.482792069141105
Groove,124.19062900068384,208.6946676537562,19.894667119084218,100.0,1.0099132208582244,31.68466252037017
Parallel Dimple,122.89701722153784,581.3576138597539,19.783100477906377,289.09665329681815,1.0410546536550118,43.27709231808027
Micro grid,116.4574609270001,197.67202191124642,21.419600796791176,103.63327053927573,1.0277963225623652,32.06893487182642
Groove,87.18,109.21359794188866,11.193116404275502,299.0510710835058,1.0105463505730814,51.991032097497786
Staggered dimple,87.18,87.18,11.432570275569029,100.0,1.0283563999907552,43.42041810319133
Parallel Dimple,88.93203463719381,99.33509469432084,10.0,105.52694852246428,1.0265413817429707,38.61956911956904
Staggered dimple,87.18,300.2430366124021,11.133179889792531,291.62715114422406,1.0056845026375498,41.67285012169683
Groove,118.98087304870398,89.1105124662655,19.503959098721033,300.0,1.0210334271994077,46.000056938141114
Groove,87.78720486148629,87.18,10.207087783561258,100.0,1.0224504368013987,42.60140898777765
Parallel Dimple,119.07399496578792,217.09389664259973,18.28261885283729,201.03444767338607,1.0497826240381327,36.328148609112525
Micro grid,87.18,87.18,10.54578825361085,102.56357225895903,1.0337913899279059,49.531721665356926
Parallel Dimple,142.83,135.61371621740795,30.0,111.20353213536072,1.1410185931771584,37.37375905741313
Groove,116.60540905411553,207.40465575730815,19.334725491321574,194.96872589099473,1.037529196916758,37.321401093047356
Micro grid,87.18,600.0,10.0,300.0,1.0285170803884678,45.51308728540175
Micro grid,120.54870562944407,111.04710150589622,19.061511526033424,213.27920001276343,1.0283910918360448,47.03889971076152
Staggered dimple,87.82465281673738,87.28540586305685,10.0,300.0,1.0081071318386852,45.600480385701545
Micro grid,142.83,179.7661837646614,29.68278522246734,209.5695619412766,1.07790593758129,40.292587711493994
Staggered dimple,120.17152991925543,129.8299208994385,19.496447729554575,285.452381152677,1.0180874225902878,58.58857983920567
Staggered dimple,121.70003410912295,133.47400684848498,19.154447760286256,300.0,1.0252552669290684,58.9
Micro grid,87.18,89.63767293949924,11.371891622057422,204.3459145855801,1.0125387002990585,47.21043129540266
Parallel Dimple,122.61965997031622,583.496705349981,20.307866956315536,295.75253082209576,1.0382200274396505,43.18800677131097
Groove,142.83,208.4876829085877,30.0,112.09328765156461,1.0237104999442554,30.0
Staggered dimple,142.4877259773998,203.97269623102446,30.0,207.89464466136945,1.0822972103916237,39.27027979079647
Staggered dimple,138.89318604218533,133.21335835167744,28.204961442513692,100.0,1.1029989118665138,45.35140344469525
Micro grid,118.01499613682617,114.69800596720302,21.421518798577875,296.18907399261803,1.0209854276961408,46.1744778977178
Groove,142.83,139.38007386903178,29.392340423725575,209.70386090434454,1.0725814536261227,43.1449220358131
Parallel Dimple,142.83,135.50356484644172,29.736348458358496,300.0,1.0306457762733865,46.49200234066596
Micro grid,117.81946116049042,405.80305618976826,17.48360798853324,217.4805288277486,1.057013338744257,37.00177704830975
Staggered dimple,116.49127663878997,600.0,19.853534593094572,300.0,1.0420971501148575,42.73838692458961
Groove,122.6644266400982,116.34871630890632,20.60470959133264,296.302765411291,1.0186347683353214,58.9
Parallel Dimple,117.48383465768055,595.1679867502846,20.01250165824621,290.63575586153564,1.0382589211708937,43.58567212221053
